Username,Handle,Timestamp,Text,Comments,Likes,Retweets
John Fisher,@jkfisher97,2020-07-08T13:09:26.000Z,"Nate: *Writes in journal for the 100th time*
Sam: ...
 #uncharted #uncharted4  #ps4share #offroad #psblog #nathandrake #samdrake #notetaking #journaling #vpgamers #vgpunite #doppelgamers #virtualphotography #gamergram  #gamingphotography #naughtydog  #photomode  #gametograph…",,4,18
Dr. Sandi Eveleth,@SandiEveleth,2020-07-08T12:43:45.000Z,"@francisrowland
 I just saw your #Sketchnote in 
@rohdesign
’s “The Sketchnote Handbook” & thought I’d say “hello!” I loved your design. 

#Creative #notetaking",,,
Hiteshi Baldev,@baldev_hiteshi,2020-07-08T09:27:55.000Z,"From a really long time I’m trying to learn how to make notes while reading a book. 
Just need a few suggestions how to do it perfectly. #bookclub #NoteTaking",,,2
Stephen S. Musoke - Homo sapiens #aedifex #Xennial,@ssmusoke,2020-07-08T08:35:08.000Z,"Totally loving the new 
@simplenoteapp
 upgrade, softer tones for the colors …

#GeekTools #NoteTaking",,,
"Maia, J.",@consistenthash,2020-07-08T07:49:52.000Z,"Thank you 
@RoamResearch
 for building this... I tried everything before (evernote, coda, google docs, bullet journal, plain txt, etc) and nothing really worked the way Roam is working for me right now. #roamresearch #notetaking #roam",,,1
Doodle You,@DoodleYou_1,2020-07-08T07:31:51.000Z,"Great #cpdsession with 
@Mr_ALNCo
 yesterday! I do love an #inforgraphic and #creative #notetaking 
#CAVCEdFest 
@cavc",1,1,1
OpenLink Software,@OpenLink,2020-07-06T21:32:06.000Z,"#HowTo #NoteTaking #LinkedData #WebWeWant #KnowledgeGraphQuote Tweet
Sonja Heward-mills
@shewardmills
 · Jul 6
Adding relations to connect docs from different source locations to help enrich your data.  I would advise you all give this a go , a simple yet very effective approach to taking notes.

https://community.openlinksw.com/t/making-notes-or-adding-relationship-between-documents-webpages-stored-to-local-filesystem-or-cloud/1754…

@OpenLink #OSDS #KnowledgeGraph #LinkedData #Sponger #VirtuosoRDBMS",,,1
Speare App,@SpeareApp,2020-07-06T16:58:09.000Z,"How many applications do you use for brainstorming, notetaking, research, organizing ideas, thought development, writing? Now you can use one to get it all done.

To get started, go to https://speare.com

#brainstorming #notetaking #documentation #writing #productivity",,,
omg! ubuntu!,@omgubuntu,2020-07-06T16:12:37.000Z,Cross-Platform Handwritten Notes App 'Write' Adds Split-Pane View + Other New Features #linux #notetaking https://omgubuntu.co.uk/2020/07/write-note-taking-app-update…,,18,57
"Katie Ross
⁷",@ImKatieRoss,2020-07-06T14:27:47.000Z,"Non Western Music Notes: (6/24/20) - (7/2/20) 
#journaling #notes #music #notetaking #summerclasses https://instagram.com/p/CCTdD2ylzbe/?igshid=15yqjemqurf6g…",,,
Elisheva Marcus,@ElishevaMarcus,2020-07-06T05:46:47.000Z,"Some interesting options here on #notetaking & #content consumption via #articles + #podcasts.Quote Tweet
Ari Lewis
@amlewis4
 · Jul 6
How do you take notes when you read an article?",,,1
doodles_in_the_membrane,@in_doodles,2020-07-06T00:18:30.000Z,Notetaking #science #chemistry #studying #education #study #biochemistry #biology #academic #notetaking,,1,4
Matt Marciano,@MattMarciano4,2020-07-05T19:20:04.000Z,"#education #notetaking via 
@TeachThoughtThe following media includes potentially sensitive content. Change settings
View",,,
Less Linear,@two_sides_story,2020-07-04T19:45:41.000Z,"Can anyone recommend good pens for note taking and sketch noting? I'd like to recommend a few options to students?

#notetaking #sketchnotes",1,,
Christophe Deschamps,@crid,2020-07-04T05:55:02.000Z,"[#PersonalKnowledgeManagement|#NOTETAKING] How to use Zettelkasten to boost your creativity and productivity. Par 
@zapier
 https://ift.tt/2BP2Gxa",,,1
UIUCGeekLife,@UiucL,2020-07-03T16:16:44.000Z,Note taking skill is extremely important! Take a look at this guideline for taking notes. #uiuc #uiuc #uiuc2024 #study #studytips #notetaking #notetakingskills,,,
QOwnNotes,@QOwnNotes,2020-07-03T14:17:02.000Z,"New release of QOwnNotes: v20.7.1 https://ift.tt/2uM1eGs #notetaking #NextcloudQOwnNotes Changelog
Open source markdown note taking for Linux, Mac OS X and Windows, that works together with Nextcloud Notes
qownnotes.org",,,1
Sarah | SEND Lead | Relax and Calm,@SarahCombe,2020-07-03T09:01:11.000Z,"Replying to 
@SarahCombe
 @simontanner_SEN
 and 2 othersJust for you 
@KateHolden_ASC
  #notetaking #wellbeingbuddies",3,1,5
Sidnet,@sidnet_en,2020-07-02T13:20:47.000Z,"Check out the screenshot-based report from our remote meetup. The event included: Vifon's talk on the #notetaking methodology #Zettelkasten, a mini-exhibition of Łukasz's watercolor paintings, online games & pizza.

#Geek #PolishDevelopers #SoftwareHouse #AfterHours #StayAtHomeMichal Wojciechowski and 5 others",1,,
Stacy Cook,@intrepidtrainer,2020-07-01T17:56:02.000Z,"Check out this list of the best note-taking apps to deliver a productive way of taking notes, maintaining lists, and penning down ideas. 

Explore these apps now!

https://buff.ly/2zbMKDY via 
@troopmessenger
#productivity #notetaking",,,
MyScript Nebo,@MyScriptApps,2020-07-01T15:01:23.000Z," Want to know #howto make the most of Nebo 2.6?

Watch the full tutorial 
  https://bit.ly/Nebo26Video

Subtitles are also available! 

#Productivity #TimeManagement #Apps #notetaking #ProductivityTool #Youtube #watchNote-taking with Nebo 2.6 – Feature Walkthrough
Nebo is the note-taking app for professionals, with world-leading handwriting recognition and instant write-to-text conversion. Watch now for an overview of ...
youtube.com",,,4
三創育成 Star Rocket,@StarRocket,2020-07-01T09:10:58.000Z,而且 Roam Research 還有一個特點：沒有「檔案夾」的架構。對於群體智慧（collective intelligence）深感興趣的創辦人 Conor White-Sullivan 信奉「書寫作為思考的工具」，希望使用者「想到什麼都先寫下來」，再也不必在寫筆記前還得先思考「這份文件該放在哪裡？」這類的問題。 #notetaking,1,,
Mark Cassell,@Mark_Cassell,2020-07-01T07:05:05.000Z,"""Not Just a Notebook"" - Contains quirky prompts to jog the Muse who isn't playing fair. #writingcommunity #writers #author #writerslife #amwriting #writing #cats #catbooks #notetaking Get it here> https://allauthor.com/amazon/44694/",,,1
doodles_in_the_membrane,@in_doodles,2020-07-01T05:37:07.000Z,"Biochemistry: Connecting the dots with equilibrium #science #chemistry #Biochemistry #academictwitter #academic #education #educational #summerclass #notetaking #organichemistry #enzyme #proteins #learningonline #learning #study0:49
28 views",,1,2
doodles_in_the_membrane,@in_doodles,2020-07-01T05:35:23.000Z,Studying can Heal #science #chemistry #Biochemistry #academictwitter #academic #education #educational #summerclass #notetaking #organichemistry #enzyme #proteins #learningonline #learning #study,,1,1
doodles_in_the_membrane,@in_doodles,2020-07-01T05:34:55.000Z,Biochemistry: Uncompetitive Inhibition #science #chemistry #Biochemistry #academictwitter #academic #education #educational #summerclass #notetaking #organichemistry #enzyme #proteins #learningonline #learning #study,,1,1
doodles_in_the_membrane,@in_doodles,2020-07-01T05:33:34.000Z,Biochemistry Infographic: Competitive Inhibition #science #chemistry #Biochemistry #academictwitter #academic #education #educational #summerclass #notetaking #organichemistry #enzyme #proteins #learningonline #learning #study,,1,1
doodles_in_the_membrane,@in_doodles,2020-07-01T05:37:07.000Z,"Biochemistry: Connecting the dots with equilibrium #science #chemistry #Biochemistry #academictwitter #academic #education #educational #summerclass #notetaking #organichemistry #enzyme #proteins #learningonline #learning #study28 views
0:00 / 0:49",,1,2
doodles_in_the_membrane,@in_doodles,2020-07-01T05:33:34.000Z,"Biochemistry Infographic: Competitive Inhibition #science #chemistry #Biochemistry #academictwitter #academic #education #educational #summerclass #notetaking #organichemistry #enzyme #proteins #learningonline #learning #study11 views
0:00 / 0:55",,1,1
Energy Market News,@OilsnGasMarket,2020-07-01T05:22:10.000Z,"#HydraulicFracturing Market size will surpass USD 65 billion by 2024, as reported in the latest study by Global Market Insights, Inc.

#HydraulicFracturing #oilandgas #reservoir #oilindustry #notetaking #geoscience #shalegas #hydra…https://lnkd.in/gi-TqTUHydraulic Fracturing Market by Well, Technology & Application to 2024: Global Market Insights, Inc.
/PRNewswire/ -- Hydraulic fracturing market is slated to gain considerable impetus in the ensuing years, primarily driven by surging investment for production...
prnewswire.com",,,
Brain Box,@brainboxes8,2020-07-01T04:36:02.000Z,"Swipe
 for more.
Keep following to improve your vocabulary on daily basis.
.
.
.
.
..
.
.
.
.
#studies #studystudystudy #studyblog #time #notetaking #love #law #studymood #books #aesthetic #studystudy #english… https://instagram.com/p/CCFhXVWBBcO/?igshid=1hvk6eg59l40h…",,,
Mark Cassell,@Mark_Cassell,2020-06-30T19:05:07.000Z,"A notebook that is ""Not Just a Notebook"" - Contains quirky prompts to jog the Muse who isn't playing fair.  #writingcommunity #writers #author #writerslife #amwriting #writing #notetaking
Get it here:Not Just a Notebook: for writers on location (skull design)
Not Just a Notebook: for writers on location (skull design)
amazon.com",1,1,1
Kamila Klavíková,@KamilaHerkova,2020-06-30T17:44:09.000Z,NOTE TAKING 2: How I make more useful notes? Here are some tips. #notetaking,1,,2
Angelo Luciani,@AngeloLuciani,2020-06-30T17:28:34.000Z,"Note-Taking with The Zettlekasten Method 
 https://bit.ly/2Zs50SZ

#vCommunity #Obsidian #notetakingNote-Taking with The Zettlekasten Method
Note-taking with the Zettlekasten method is an effective way to build a second brain through connected thought. Work the way your brain works.
virtuwise.com",,5,5
Mark Cassell,@Mark_Cassell,2020-06-29T13:58:09.000Z,"A notebook that is ""Not Just a Notebook"" - Contains quirky prompts to jog the Muse who isn't playing fair : http://markcassell.co.uk/for-writers (5 designs available!) 
#writingcommunity #writers #author #writerslife #amwriting #writing #notetaking #cats #catsoftwitter #catnotebook",,1,4
Chifourmi,@Chifourmii,2020-06-29T12:55:50.000Z,"Replying to 
@Mahran1407
 @jevakallio
 and 3 othersI agree that #roamcult is overrated and way too expensive for such a basic piece of software. #notetaking",,,
Nightingale Nowhere,@NightingaleNow,2020-06-28T20:21:56.000Z,"Replying to 
@PierreLabMNLove 
@GoodNotesApp
 for handwriting and highlighting pdfs on iPad.

My #notetaking system for ideas and drafts across all devices is powered by 
@BearNotesApp
 . Love it!",1,,2
Live Like A RockStar,@NinthCircleFan,2020-06-28T15:38:09.000Z,"Leather Guitar Notebook 
#LeatherNotebook guitar journal. Cover features an embossed metal guitar. A luxurious journal, notebook, diary or sketchbook. 
#guitar #EmbossedNotebook #journal #songwriting #diary #sketchbook #writing #NoteTaking #ad
https://tmblr.co/ZRnh0mYUzCRXCm00…",,,
Kamila Klavíková,@KamilaHerkova,2020-06-28T12:13:14.000Z,NOTE TAKING 1: Why I think taking notes is useful? #notetaking,1,,1
Shravan Venkataraman,@theBuoyantMan,2020-06-28T11:59:49.000Z,"#NoteTaking freaks, check out 
@agenda
 app. It's a minimalistic markdown based note-taker, but with an agenda and calendar integration built in within the notes system itself. Unique concept, definitely a winner for mac.Agenda.
Agenda is a date-focused note taking app for both planning and documenting your projects. With its unique timeline, Agenda gives you a complete picture of past, present and future.
4.61333/5.0 stars – 2,400 ratings",1,,3
Lennis Dionne Sample,@Lennisport,2020-06-28T11:37:02.000Z,"Replying to 
@Inc
 @MindaZetlin
 and 
@jimkwikThis is amazing!!  I will not only be implementing this technique TODAY but I will be teaching my scholars how to effectively note take this way too!!  Thank you so much for this!!  #proudteacher #disruptor #educatorsrock #bethechange #innovators #notetaking",,,
PLM,@PierreLabMN,2020-06-28T10:26:03.000Z,"Which #NoteTaking App Should I Use for #AppleDevices? #InterestingArticle, a must-read! 
   http://rite.ly/wlYJ #read",1,,
Nightingale Nowhere,@NightingaleNow,2020-06-28T07:28:00.000Z,"You’ve got to have a system to capture and store your best ideas.

I use 
@BearNotesApp
.

https://bear.app

What do you use?

#notetaking #productivity #creativityBear - Write beautifully on iPhone, iPad, and Mac
Bear is a beautiful, flexible writing app for crafting notes and prose.
bear.app",1,,1
Official SnowmanID,@SnowmanID,2020-06-28T06:26:35.000Z,"Reposted from vnsstuds_ Heart anatomy
*
*
*
Hope you like it
Tags: #studystudystudy #letteringart #notetaking #brushpen #notes #quarantine #studygram #studyblr #studyspo #medgram #medcommunity #medblr #studying… https://instagram.com/p/CB9_oGZgFBm/?igshid=vuybc9kxy8hn…",,,
Gan (Mohan) Sharma,@mohanintoronto,2020-06-27T21:11:02.000Z,"My 
@GetRocketbook
 oriented work area. #Efficient #Notetaking. 1/2The following media includes potentially sensitive content. Change settings
View",,,1
Gan (Mohan) Sharma,@mohanintoronto,2020-06-27T21:00:13.000Z,"I swear by my #BuJo - my bullet journal. At its core, a bullet journal must be paper-based, not electronic. I use a letter-sized 
@GetRocketbook
 One for it though, because archiving it is easy, multiple sections get archived separately too. #Efficiency in #Notetaking.",1,,1
Gan (Mohan) Sharma,@mohanintoronto,2020-06-27T20:57:11.000Z,"I think that the 
@GetRocketbook
 #FLIP is a brilliant idea, but since I'm a rightie, I didn't get it. I have a #RocketbookMini, #RocketbookFusion, and six #RocketBookOne. I don't use anything else for #notetaking.",,,1
